id,puzzle,solution,clues,difficulty
182,...973.12......3.....1.45..8.2.6..9....7..23.59.....6..5...7....79..6......2....4,485973612721685349963124578832561497146798235597342861354817926279456183618239754,26,3.2
183,..2...9..85.......9..71.....4...8.32.......51....6....7962..1..1.........2...9.8.,412835967857692413963714528641958732389427651275361894796283145138546279524179386,23,3.2
184,.57..1...1..3...788.......4.2.7...5...125...9..3....8.....4.7..2.6.9.81..........,457861932169324578832975164624789351781253649593416287318642795246597813975138426,25,3.2
185,5.7.24..63..6.715....5.....9.3...542.......98.2.........52.1....7.....6...4.8....,597124386382697154641538927913876542456312798728945613835261479279453861164789235,26,2.2
186,..2..7.6.1...5..8........3..3.1....9....7.....5.2..14......4...96...8.5..176.....,342987561179356284685421937236145879491873625758269143823594716964718352517632498,23,2.4
187,...3..85.73...56...1.......37.29.....4....3.9.....6.4..89.2.7.42.........6...1...,924367851738415692516982473371294586642758319895136247189523764257649138463871925,25,2.7
188,.....4.5...81......6..9...8.439....7..5.7.32...7..1..4.2.3.51..7.98......5.......,971284653538167942462593718143952867695478321287631594826345179719826435354719286,26,2.7
189,.51.......8.3.9.1....1..43......23.....58......8..367..97.......2.....47....4..26,351824769784369512962157438549672381673581294218493675497216853826935147135748926,25,2.6
190,.......8...5..3.....1...4.7..4235.9.....6..2...74.85.........31....82...2..9.7...,762154389495873162381629457814235796539761824627498513978546231146382975253917648,24,2.8
191,6...8..9..182.....2..34...6...5.83...9.....2.4.5......57..2...1..........3..94.6.,643785192718269453259341876126578349397416528485932617574623981961857234832194765,25,2.3
192,.4.5.7.9..8..1...2....3..8..5......9.....37..2..9....54.6..21....5......72......4,142587693583619472679234581357126849918453726264978315436792158895341267721865934,24,2.9
193,........6.68...5.2..2.95..........3..1.4...8.936.......8.9..1..17..3..6.....71...,591382746368147592742695318854729631217463985936518274483956127175234869629871453,24,2.2
194,....9..5...6.831.7..9.21...........843.....162...1.4..1......8.....5.7........6.2,814796253526483197379521864791645328435872916268319475143267589682954731957138642,24,2.1
195,24...1..3..823..........5....518..324....7.........9............3.64.....8.5..19.,249751683158236479376498521965184732423967815817325946594812367731649258682573194,23,3.0
196,..7..8..3.4..6.7..9...4...1...154...5...8.6.......34...6...5....2..7..9.......3.7,657918243143562789982347561276154938534789612891623475769835124325471896418296357,24,2.3
197,.6..5.........39..7..2......2.46.7....7....354.......22....8...54.3....88.9.7.3..,968751243152843967734296851321465789697182435485937612273618594546329178819574326,25,3.2
198,......2..75..3...89.16........3........9.8.536....792.....1...5..9..6...3..5....2,836745219752139648941682537495321876127968453683457921264813795519276384378594162,24,2.2
199,8....1..7.41...8....6..4.2....7...31..3..89..6.7.1...8.....7..49..62....5........,859261347241973865736854129485796231123548976697312458362187594914625783578439612,25,2.7
200,..61...87.81.3....5...4....7...9..1........25...38....8.9....7....5.....31..2.69.,496152387281736459573948162764295813138674925952381746829463571647519238315827694,25,2.8
201,....5..6......6..7...7..3.16....4.8.23........5.1...92.7...1..4......9..4.3..8...,721453869385916427946782351619524783237869145854137692578691234162345978493278516,23,2.7
202,56....2...1...76.......3.15.......2.8...41....9..6..3.......7..47.1.6.59.8..39...,569814273213597684748623915356978421827341596194265837931452768472186359685739142,26,2.7
203,.2.75....9.....6.8.8....7....1..2....64.3..2.3....49..7............4.1......6.83.,426758391957321648183496752591672483864139527372584916749813265638245179215967834,23,2.4
204,29.1.....5..8.4..........58.......3....76.9.5.1..8.4......26...82.5......5.9..1.2,298175643567834219431692758672459831384761925915283476149326587826517394753948162,25,2.9
205,.9.2........1....3.48....9..8....97....6.7.3252.9........4...8.95.....4.........7,193245768675198423248763195386521974419687532527934816731452689952876341864319257,23,2.5
206,4............89..1.63.7....7...48.26..45..9....16..7.........9...8...3..2...6.8..,419236578572489631863175249795348126624517983381692754156823497948751362237964815,24,2.9
207,.25..4.9.4.........61........7.829...4...516...6...5.....8..2.4...27.....3..6....,725314698483596721961728435157682943248935167396147582679853214814279356532461879,24,2.5
208,.8.....63.368.1..7.1..2...9..195....4.7.............4....1.79........2......93...,284579163936841527715326489861954372457632891392718645623187954179465238548293716,23,2.4
209,...1.5......24..3.......95..39....74.4..37..82.........658....3.9....8...2..1.7..,673195482951248637482763951839621574546937128217584369165879243794352816328416795,25,3.3
210,.1..8.4...281.....9...4..5....8...2.74...6......3...4.3...9.7..1..5.3..9.9.......,516987432428135976937642851659874123743216598281359647362498715174563289895721364,24,2.5
211,.....56......7.....68.....5.1..8735.9...4....7.32..1....73.2.1..5.....96.........,179825634534679281268431975416987352925143867783256149647392518352718496891564723,24,2.2
212,......94.3......7....4.5......7.1...91......34.....6..6....4..2..752.....593.6...,825137946364289175791465238536791824918642753472853691683974512147528369259316487,23,3.4
213,4..1...9..174....6.....3...7....9.3..6.57.2...5....4....6....2..937.61.......8...,435167892817492356629853741741289635368574219952631478186345927593726184274918563,25,3.6
214,.9.2..5..2.1.98.....3.1.......845..9..9.....7......1..5....3....7.....68...9..41.,496237581251498736783516294137845629649321857825769143514683972972154368368972415,24,3.4
215,.....5.3.15....46..934..8..7...9...2..6...3.......3.5...714.....8.36.72..........,674985231158237469293416875735891642816524397429673158967142583581369724342758916,25,3.5
216,.3.74....9..1....5.....98......1.4.7..3......6....7.9...9.3.6...7...2..984......3,138745926962183745457269831295318467783694512614527398529831674376452189841976253,24,2.5
217,4.6..7.92....9..3.1.....5...47.8....5.........69..2.......7...8....46.....85...79,436157892785294136192368547347685921521739684869412753254971368973846215618523479,24,3.7
218,.......1...47.69..258..3...4.5..2..6......3.58....742...7..5.....19...7.......5..,679548213134726958258193647415382796726419385893657421987265134561934872342871569,25,2.2
219,..97....2.4..1....6....21..5..8.3..........9...72.5..17....1.....6....7.....8.3.9,139764852245318967678952143561893724324176598987245631793521486816439275452687319,23,3.0
220,3...6.2...5.3....77812..3....3.....5..4.1.....2.8...........7..17..8.4....6.2..9.,349768251652341987781295364813974625964512873527836149298453716175689432436127598,25,2.3
221,4.....6.....51.43...7..9..8.72.3.98...9.....5......3...2..7...4..8..2...15.......,485723619296518437317469258572634981639281745841957326923875164768142593154396872,24,3.4
222,74.....9..5...461.6..9...........1.8.....9...8...27....25.4..3.4.......9...7....1,748316295259874613613952784592463178167589342834127956925641837471238569386795421,23,2.8
223,.14.5...6.7...351...5...3..4..5..8..6...4.....3.1.2..4..9...6..7..8...3......6.5.,314957286276483519985621347421579863697348125538162794159234678762895431843716952,26,2.1
224,6..9....2.9..1.....3.5...76..32.9.1.....8..........34..64.....3.........8..76..91,657934182298617534431528976573249618146385729982176345764891253319452867825763491,24,3.7
225,.5..6.7..4........2.6..3.95...1.7.4...8......5..24...3.7.6..8..81...4.5..........,153962784497581362286473195932157648748396521561248973374625819819734256625819437,24,2.1
226,45....1...........3684....7..5.....27.46...89...9........3.24...7....31.....86...,457298163219763854368415927195837642734621589826954731581372496672549318943186275,24,3.4
227,...4.8....3.5..7......3246.3......8..5....3..76..1.5......5.1...418...56........3,127468935634591728895732461319245687452687319768319542283956174941873256576124893,25,2.9
228,52..7....6..3.2....316..2.........91...8...74.8..4............3.....1.5996..5....,528174936649382715731695248456723891392816574187549362215967483874231659963458127,24,3.9
229,..91......3..9.1.25...7.....7..3.2.....2....4..3..87....5..4....1.7..6.9.68.....5,629143587837596142541872963174639258986257314253418796795364821412785639368921475,25,2.4
230,....82..4...3......96..4...41.9.....673...9.........1....2.31.......7..2..2...356,357182694124369587896574231415928763673415928289736415568243179931657842742891356,24,3.8
231,.3...17.....8.....7...9.16.1..5...4..8.74.2.69......7....6....83.....65..2..5....,239461785615872394748395162172536849583749216964128573457613928391284657826957431,25,2.7
232,.8.9.......9.637.....4....12...5.4.6.37....1.......2..6.23....9.54..782..........,381975642429163785765428391298751436537246918146839257612384579954617823873592164,25,3.8
233,.3.4.6.5...6.5.8.4......3.2.5.....1.91...2.....7.95....8.3.......9........4.7.58.,732486159196253874845719362253847916918632745467195238581324697379568421624971583,25,2.5
234,.8.3..9......8......7...1.657....8428...6......4.....3....3.2612....5....3..1...4,481356927962781435357429186576193842823564719194872653745938261219645378638217594,25,2.1
235,.....132.7..3..1......2.6....51.4......8......492...385....68..27...8.4....4.....,958641327762389154413725689385194276627853491149267538534976812276518943891432765,25,2.4
236,..........2...17.46.8......3..6...71.142...........5.98.5.......3..94.2....86.3..,471326958523981764698475132359648271714259683286713549865132497137594826942867315,24,2.2
237,..94....1.....6..98....5.3......47...365...9.72.........7.1...........621.....5..,679432851513786429842195637985324716436571298721968345257613984394857162168249573,22,2.7
238,46..2......9.........4.3..59.....53....8.4.9115..6.........8.192.69....4......2..,463125987519687342728493165984712536632854791157369428345278619276931854891546273,25,2.4
239,16.3......785..6..........89...5..1.6...2.5....1.6..9...7..4.2..2..9...1......84.,169387254478512639235946178982753416643129587751468392817634925324895761596271843,25,2.9
240,....469...9....3.6.4.9..2...29..4..1...8.57...8.....5...6579...4.7..31.9.........,375246918892157346641938275529764831163825794784391652216579483457683129938412567,27,2.7
241,..3.68....72.....9.......13..8.....4..947.....2.6......3.9.2..........6.9.5...4..,193268745572134689864597213618329574359471826427685391736942158241853967985716432,22,2.9
242,.....25..............619.8.8.3.....5..6...9....5.43.1.1..2........4..6984..5.8..2,984372561671854239352619487813926745746185923295743816168297354527431698439568172,25,2.5
243,.8.....1......1..3.4.3.2.98.2.7........8.....9....64..13..9..2...8..7..4472......,283945617759681243641372598824719356365824971917536482136498725598267134472153869,25,3.3
244,....8...1.91.4...7.....3.5.1..2......597....64...1.5..5.3.....9....7......6...17.,325687941691542837784193652168254793259738416437916528573461289912875364846329175,24,2.7
245,.93..71...8.9.2.3......6.......9...46.........3....71....8..9.2..5.4....27....3..,593487126186952437427136589751398264642715893839624715364871952915243678278569341,23,3.4
246,........8.8.42....6...7..4...59...1...67..8...2....3.571.8.4..9..............6.5.,457169238981423567632578941375982416146735892829641375713854629564297183298316754,23,3.4
247,5...........2.6.4...8..71....6.8...9....7....4..9..5..1.243......9.....6..7.68...,534891672971256843628347195716584239295673481483912567162439758849725316357168924,23,2.6
248,......6.42...18....14.3.....7.....5.......8...59..37.67.5.....1.3...7........92..,387925614296418537514736982478692153623571849159843726765284391932157468841369275,23,3.2
249,.6...51.....8....68...24..9.....2.7.9..7.8...3..4...18.7....4.....2..6975........,469375182732891546815624739681532974924718365357469218273986451148253697596147823,25,2.1
250,47..13.....296.....81.....981.6...7...6.7...2.2..4....9.....5.8.....9..7.......6.,479813256532967184681254739814692375396175842725348691943726518168539427257481963,25,2.7
251,..2.8.6...4.3...97...97.2.......38.6...29.5..6..........47.....5.7..4.8.....1....,972481635845362197316975248759143826481296573623857419164738952597624381238519764,24,2.1
252,..4..3....2...7......2...5....1.6.8..7..9.12..3.....6.2..5..61..6...48...5..7....,914853276625417398783269451592146783876395124431782569249538617167924835358671942,24,3.3
253,39......57.......1...8....2..82..46.56...7....7...1.....94..........68.....7.2.5.,392164785785329641641875392918253467563947128274681539159438276427596813836712954,23,2.4
254,7..45.6...45...........2...9.8.......2..8.3...5.9........17.43.1....4.6968..3..1.,739458621245617983816392754968243175421785396357961842592176438173824569684539217,26,2.8
255,9....4.1.17.......5..3..4......983..2...4.1.9..6..5.......3..6...9..6..3.2.8.1..4,932784615174562938568319427451298376287643159396175842845937261719426583623851794,26,2.5
256,...2..........813...8..6..79...62..4...7.1..517..8.2........45..9.......3......96,719253648652478139438196527985362714263741985174985263827639451596814372341527896,24,2.4
257,..4.1.....3.2.....7..59..3...51....34...6...9..8....758.7..4.2.6..7......2.......,584317962936248751712596834265179483473865219198423675857934126641752398329681547,24,2.4
