id,puzzle,solution,clues,difficulty
184,...3....4..71...62.3.5.6.9....6....8.61.2..4...9..........9..765.2............1..,916372854457189362238546791745613928361928547829754613183495276572861439694237185,23,1.1
185,..8..3..2.6...173..3.2.4.1.....72...3476......9.4.......9...6.8.54............9.4,918763542462581739735294816581972463347618295296435187129347658654829371873156924,26,1.9
186,.34...2...5..248.7....8...3.....8...6.54....8......3.4.......2..49.....5...156...,834517296956324817217689543493768152625431978781295364568943721149872635372156489,24,1.0
187,.4......835.1....4...9.516..2.6...3...5.........2..6..7.....2....9..284...8.6...9,941376528356128794872945163127689435685437912493251687764893251539712846218564379,25,1.2
188,.....913.3...78.....56........56.....9.....6145.3..27.8...3674....94.....4.......,268459137314278659975613482182567394793824561456391278829136745537942816641785923,26,1.8
189,1.5..8...........4..62.1...8.74.............2.4..8351.5..9...3.2...1..9.........8,125348976389765124476291853817452369653179482942683517568924731234817695791536248,23,2.0
190,6.85......5..........7..43...7..2.......5.2.71.46..3.....21..4....3...9.94.......,678534921453921876219768435537192684896453217124687359365219748781346592942875163,23,1.6
191,...7........4.1..5.5.9..23.6....2.8.48..5...1...3..9...48.7.....9.............1.3,924735618863421795751986234635192487489657321217348956148273569396514872572869143,23,1.0
192,4......5..7...3..192.7..8.638.....4.....5.2...9..........48...5..6.........91.7..,431628957678593421925741836382167549164859273597234618719482365846375192253916784,23,1.7
193,6..491.3.295.............7..2....1....78.............5562..7..4.1...59.....64....,678491532295378416431562879923756148157824693846139725562917384314285967789643251,24,1.4
194,..9..124....4...3...6.28.7.17..53............3...8.65.79..3....4....6......1..5..,839571246217469835546328179178653924965214783324987651791835462452796318683142597,25,1.2
195,83.4.9........79....963...5........4..37..6.1.6...8.93..4......3...84....85..2...,836459172451827936729631845198263754243795681567148293974516328312984567685372419,26,1.4
196,2.....3......9.5...5...1.....413.....2......6...4.9.7259.3..8..4.2.......36.4...9,217654398648793521953281764764132985129875436385469172591326847472918653836547219,25,1.9
197,....8.57.3....219...841..2..59....4....5...361.........42........3.94..2.........,921386574364752198578419623259863741487521936136947285842175369713694852695238417,24,1.2
198,...97.5....6.8.....28..6.......91....6.7...5...46...9.48.2..9....7...4....1.673..,143972568576184239928536714852391647369748152714625893485213976637859421291467385,26,1.0
199,83...9......7..2....453...751....3.......4.9..4...7.6.2..............5.97..891...,837429651965718243124536987518962374672384195349157862291645738486273519753891426,24,1.0
200,......4.3..5.........864...8...91.7...3..7........591...6.....4.127.....53.....62,678519423945372681321864597854291376193687245267435918786923154412756839539148762,24,1.5
201,....85..67.12....5.......7...9.236...6..9.....5...84.7......32.42..3...........8.,932785146781246935645319872179423658864597213253168497598674321427831569316952784,24,1.6
202,7.1...39.9.4..5.....2....8...83..5....5....6..4......3...147......5.3..7..9.8....,781462395964835271352719486698371542135924768247658913823147659416593827579286134,24,1.6
203,.6.7..5..2.1.9..3......5.8..46....158.....2...9...8..3.....3...4..2..6.....9....1,368712594251894736974635182746329815813456279592178463127563948439281657685947321,24,1.0
204,...56..4.......2..85..7.9.....1.53..2..7...1..4....8.9.8.6..1.41...5..3....2.....,912568743476931285853472961698145372235789416741326859587693124129854637364217598,25,1.3
205,.4..6.9...............82..686..9...457..........2...7..9.6..2.1.....375.2.1..5...,348561927627439185159782346862397514573814692914256873795648231486123759231975468,24,1.4
206,.6....21...34..89............8...42.4..38.7.....61....3....694...49..6.8.2...5...,869537214253461897147298536638759421491382765572614389385176942714923658926845173,26,1.9
207,.7.83...19.....8.68....2.4......6....3..4......45..2.....36..12...72..9...1.9..5.,476839521952174836813652947597216384238947165164583279789365412345721698621498753,26,1.2
208,3.........6.1...4..24.3........5.8.2...6.97..1...7.9.........8968...137.5..9.7...,315794628967128543824536197796453812258619734143872956471365289689241375532987461,26,2.0
209,9...4.........71.4.8...5.733.4..............1.1.82.9...6......58..5.3.4...92.....,937142586256387194481965273394751862728639451615824937163498725872513649549276318,24,1.0
210,42....7.....7.4...57..6...1.9......5...3..9.46..1.7.2....91....7..4..2..3....2..8,426831759931754682578269341293648175187325964654197823842916537715483296369572418,26,1.0
211,...79.....7.6...1.8.2...7.....4.8.569....3......2...8...7..14..1.....26..4.......,415792638379684512862135749231478956984563127756219384627851493198347265543926871,23,1.3
212,..3.....542.......5..7....9....8.6..1..4.9.7...9.2..4..5..7.16..3.1..2...8.......,793816425428395716516742389342587691165439872879621543254973168937168254681254937,24,1.1
213,........75...9....3..4......7.....48..1..86....6.5..1.6.8...9..43...6.....9..3..1,194632857567891324382475196273169548951248673846357219618724935435916782729583461,23,1.2
214,6..4.3..2.....2.94.....6.5...8.71....45....6...2......1..93......91....8......5..,697453182583712694421896357968571243745329861312684975154938726279165438836247519,23,1.2
215,8.3..15...4..7....7......32.3......9.9..8.7..6..1.7.....9.....51...4..67.....8...,823961574945372618716854932437625189291483756658197423379216845182549367564738291,24,1.7
216,.....2.3.....8.2.7.36.5...96.8...9.....9.4...52............7.1..87.......6.3....8,874692135951483267236751489648235971713964852529178643392847516187526394465319728,23,1.1
217,.2...8.14..32....5......6..28.........136.4.........211578.....6..7..5..........6,529638714763214895418975632285149367971362458346587921157896243634721589892453176,24,1.0
218,4...823...8......1...3.9.....4.61.9..96...58....7.....26....7........1...1.4.7..5,459182376387645921621379458874561293196234587532798614265813749748956132913427865,25,1.9
219,3.8..1...9..4...........463......98..2...9......5...7.....142....4.3.....7..8.5.6,348261795967453128512897463751346982826179354439528671685714239294635817173982546,23,1.4
220,...9.2...9.8.....67..53..4...9...4....4..7....26.5..87..13........8.4..9....2..6.,415962738938741526762538941179683452584217693326459187241396875653874219897125364,25,1.1
221,.6....4....5..1...4.8.....7.81...26...9.42.......5..8..1.3....2.....8....43.9.8.6,162789435375421698498635127581973264639842571724156389817364952956218743243597816,25,1.2
222,4.5.17..6.7..4...9...8..14.394..8....8.....6.2.7.3........92...7......5.6....1..2,425917386178346529936825147394658271581279463267134895853792614712463958649581732,27,2.0
223,6..98.1.21.5.3....2.......9..8...9..45........7..6.........4..6.....2.9456....8..,647985132195236748283741659318427965456198273972563481729854316831672594564319827,24,1.6
224,91.....7.23..5.........9.....8.3.61..64.8........9.....5...84........738..3..75.6,916843275237651849485279163598734612364182957172596384759368421641925738823417596,25,1.5
225,.9......412.6...3...7..38.........47.1..3....5....49.8.......6.....5.29.....62...,396285174128647539457193826289516347714839652563724918832971465671458293945362781,23,1.8
226,..8.57....5.....4.61.......2....15.8........6..6....3..3..4.86....3..1..18.5....2,428957613357618249619234785293461578571893426846725931935142867762389154184576392,24,1.7
227,....5..........753...1.68..5.9....1...8.954.2...8..5..2..6.4.8..1....2.9.8.....4.,832457961641928753957136824579342618168795432324861597293674185416583279785219346,26,1.9
228,9.7.5.....4.6..91......462.35.........2.9....6..3..8.2..3.....87..5...9.....4..5.,967251384245683917831974625358462179412798536679315842593127468784536291126849753,25,1.9
229,1..7........12...8...3.64..2...34...5....98.468.......8....17...1......9..3...5..,195748236346125978728396451279834165531679824684512397852961743417253689963487512,24,1.3
230,....3...2.916....354....................8.2.9...3.4.8..24...9..95.1..86.1..8.....,678435192291678453543912678489256317365781249712394586824567931957123864136849725,24,1.1
231,....9....5.41..3....1.54.......82..43....71....8....9.......512.6.......1...45..6,276398451594176328831254769719582634342967185658413297487639512965721843123845976,24,1.3
232,...19.......3.8....6...2....4..1..5.675...94.1..4..2.6.546...9..8......7....2.6..,823194765597368412461572389942716853675283941138459276254637198386941527719825634,26,1.6
233,6.8...9.157...36..9..2........76........8...4..2..98...53......1......7..4...8.59,628457931571893642934216587489765213365182794712349865853971426196524378247638159,25,1.5
234,.9..36............8...91.43..9..45.25..28..9.3.2..5..4.......3..71...6........2.7,495736128137428965826591743789364512514287396362915874958672431271843659643159287,26,1.8
235,........33..5..2...7......8.3..67...9.5...6..7..32..81.....6..9..1.7......321...5,859742163316598274472631598138967452925184637764325981247856319591473826683219745,25,1.1
236,..2.4..31.8.5...........8.6.....2......7.39......1...4..723...56....7.4.9.....37.,762948531381526497594371826178492653456783912239615784847239165613857249925164378,24,1.5
237,9...152...7..6.4..6.8..2...732...9...5.47.....8............7.9.....8.6..5....6..1,943715268275863419618942735732651984159478326486239157864127593391584672527396841,25,1.6
238,..87.5.....4..1..663...........127.9......51.5..9..3..2..4...9..6..79...7.....6..,128765934954381276637294185386512749492637518571948362213456897865179423749823651,25,1.9
239,.......54....849...4....6...52.........51....8.69....23...75....2.19..7...53....6,689231754517684923243759681152867439934512867876943512361475298428196375795328146,25,1.2
240,...4.5...9.68.......52....3..7.2...4....7.3.1....5192..23..............56....9.7.,382495716976813452415267893137928564259674381864351927523786149798142635641539278,24,1.5
241,.7..9.......853....2...7..6.3.6...124.....7.5.8.....9.9.3....8..4.3.....1....8...,375296148614853927829417356537649812496182735281735694963574281748321569152968473,24,1.2
242,.....15.4.6....2...8.37......873.......9...1.5......8..9.5...........9.27..8..14.,927681534361459278485372691618735429243968715579214386194523867836147952752896143,23,1.6
243,...7......35......8..6.1.5..5..13.....6..82.3......84.3...4.92.......1....9..2.6.,691754382435829671872631459258413796746598213913267845367145928524986137189372564,24,1.8
244,....1....4..7.3....284.5.....3...1.....2..6.8.723...5.7......94...17.38..5.......,937812546465793812128465973843659127519247638672381459781536294296174385354928761,25,1.8
245,..12.83...5.....2....7.4...........1.7.9......2...1.79....3..488.......32.5.4.1.7,741258396958613724362794815589427631173965482426381579617532948894176253235849167,25,1.8
246,..9.8......374...1...6.9....1.3..2.9.6...271..4.......5...2.9..........2.3.4.75..,179283456623745891854619327715364289368952714942871635587126943496538172231497568,25,1.4
247,.4....9...7...3..8..65.......8.....5.....4..96.2....8.96..8...7....37..21......6.,341278956579463218286591374498316725715824639632759481963182547854637192127945863,23,2.0
248,...6..3.5....246..7...9.....6.7.8.4........5..8.96........7.4....9....61.52.....3,248617395195324678736895214361758942927431856584962137813576429479283561652149783,24,1.4
249,23.6....8........55.8..3.7.4.7........3...9..62......1...24.....4...839........2.,239675418174982635568413279497821563813567942625394781386249157742158396951736824,23,1.5
250,...6......5..3..2...9.1.7....27.8..9...4.....4.5...1..2..1.9.68..4.....26....2...,741625893856937421329814756132758649987461235465293187273149568514386972698572314,24,1.3
251,....6.89....7.45..1....3....1...7...3.59..4...2.4....38.......469..1.........2...,243165897986724531157893246419237658365981472728456913832579164694318725571642389,23,1.5
252,......67.....8...1.6.4...9...8..6943..2..9.....6....5...4..5...1...3...8..5.2...7,281593674459687321763412895518276943342159786976348152834765219127934568695821437,24,1.4
253,.9...3.4.8...1.5.7...4..89....9.8.....96..4.526...........6...4..5..2.7.14.......,796583142834219567521476893457938216319627485268154739972861354685342971143795628,25,2.0
254,......1....4.7..828.2.9.....59.8.......3.4..7.36..7.....8.2.35.......9..6......2.,567842139394175682812693745759281463281364597436957218948726351125438976673519824,24,1.9
255,..3.......61.5..........617..6.8..2....47.8..3.4......8..9.....5....64......43..9,273691548461758932958234617796385124125479863384162795842917356539826471617543289,23,1.8
256,...74.86.......9.39..8.17.......7.....54.....4......91....8257..3......2..267....,213749865874256913956831724389127456165493287427568391641382579738915642592674138,25,1.6
257,..8.7.....3..9........2..969.7..645...2...3.7..5..28....9...57....1.5..4..3......,698571243231694785574328196917836452862459317345712869489263571726185934153947628,25,1.2
