id,puzzle,solution,clues,difficulty
182,1....5.7..2..6........7.56.4.....2..3...1...42.5..361..5.4......3...9...7...21..8,168295473527364189943178562419786235376512894285943617851437926632859741794621358,26,4.1
183,.6.....5.2...4.7.....698...9.5...8.3.4.......62.53.9.........2......43..5...2..9.,864273159239145786157698234975412863341986572628537941413759628792864315586321497,24,4.4
184,.8......27.4...1....31.89..84...2..........5.6.1.....4....25......9..6.3...64..2.,189574362764239185523168947845392716237416859691857234316725498452981673978643521,24,4.1
185,....19...1......3..7..2...5..18..5..3.7.9..1.2.......7.927.3....3..649.........4.,568319274124576839973428165641837592387295416259641387492783651735164928816952743,25,5.5
186,..81..9359.6...2.....8......4........1..6..726....3..832...4...........4...7...1.,478126935956347281132895467247518693813469572695273148321984756789651324564732819,23,4.4
187,4.932.....8.........6..7..5...1.....9.....28..3..8.5.......21...67..9.....2...75.,459321876783956412126847935278195643945673281631284597594732168867519324312468759,23,4.4
188,....1....857....936....9....4....82.7..2....1..214...6573.....829..583...........,329517684857624193614839572146793825735286941982145736573962418291458367468371259,27,4.1
189,.24..59.6...8...517............2..8.1.7....4..9.......5..27..1...6.....7...15...4,824315976963847251751692438635421789187569342492738165549276813316984527278153694,24,4.3
190,.....8...21...4..7.4....1..5.2.....3.3..46...........5....3.768...8......67..5.2.,695178234213694587748352196572981643931546872486723915154239768329867451867415329,23,4.1
191,.5....2...48.7...19.........21.6..4...49....7.....81......3..6....5.....5..2..8..,156489273348672591972153486721365948834921657695748132219834765487516329563297814,22,4.8
192,..5.1.3....7....4...8.549.....2.947.....4...92.4...6..5..3....6...8...3.....6.2..,425918367917623548638754912856239471371546829294187653549372186162895734783461295,25,4.4
193,7.......4....5.628..9..2....4.8...1.6.....7...9..37.....8.1..6...3..49.5........1,725386194134759628869142537347865219682491753591237846978513462213674985456928371,24,4.9
194,5...8..2.3.2.1..4...........9....7.3....56.1....7..4..1.4.9.......178....8...39..,519384627362517849748269135296841753437956218851732496174695382923178564685423971,24,4.7
195,..9....7..7..2.9..1....6.3....3.5.496..8..1...........8.35....4.64....5..1..8....,429153678376428915158796432281365749645879123937241586893517264764932851512684397,24,4.1
196,..2.9...8.8.....65....3.4....68.....81....2....7.21..6...7.9..43...4.8....1.....2,142596378983274165765138429296853741814967253537421986628719534359642817471385692,25,4.6
197,.56..79......9..4...43.6...4...3985....5...146....8...3.........78.....2.6...3.8.,856417923731295648294386175427139856983562714615748239349821567178654392562973481,26,5.5
198,21..584....3.......8..72..9.........7.84.65......95...........3...2..81.6.4.....2,216958437973614285485372169549731628738426591162895374821567943357249816694183752,24,4.5
199,.5..8..6.8..6....4....14.52..497.38.....5...9.........3....14.........7.6...9...5,451289763827635914936714852564972381713458629289163547378521496195346278642897135,24,4.2
200,.1..46.....32..6.7....5......2.1.........7.83....8.1.4.3946......79....5.2.......,918746352453298617276153948382514796194627583765389124539462871847931265621875439,24,4.4
201,...3.5..44.....5.1......73.8....1.925.6.2.....1.4..6.5....5.1....78...4.9.......6,721385964483679521695142738874561392536928417219437685368254179157896243942713856,26,4.3
202,..49..6....7..5....2.7...8......1.6....5...3.14......58....3.54.9..6..7..3.......,584932617317685249629714583952341768768529431143876925876293154495168372231457896,23,4.2
203,.2..1.8.77.....5.....2..4...7..5....3........5.839...1........5.6.4.....4.59.76..,624519837731864529859273416172658394396741258548392761287136945963485172415927683,24,4.5
204,..7.3...62.....3......52..81...9...4.......6..26...1..65...14.2.4...3.5..7.8.....,487139526215768349369452718138596274594217863726384195653971482841623957972845631,25,4.5
205,.7.....92..9......86...3....4..8..6.3..1..9....5...8.....9.5....537..2.44........,574618392239457618861293457142589763387126945695374821728945136953761284416832579,23,4.7
206,.2..5..1...9....5...39........74.1........4..43..12.96..14.9...5..8...4...2...3..,824657913179234658653981724965748132218396475437512896381429567596873241742165389,25,4.5
207,....4.....1......9.8...3.6.2.......7..8.34.1.391.2..5.....9.....6...857.....5...4,625849731713265849489173265246581397578934612391726458854397126962418573137652984,24,4.7
208,4...5...3...24..9..6..........7..6.......13....3..81.5819........2.8..5...7...9..,421957863378246591965813472184735629256491387793628145819574236632189754547362918,23,5.3
209,19..2......5.....1.3...9.....4....2798.5............6.....3..42.....6.1.4...8.6.5,196824753845673291237159486564318927982567134371492568619735842758246319423981675,23,4.1
210,.5..7...36..4...7.24...68....25..1....6.2.7..5..9....2784..9.2......3............,859271643631485279247396815472538196396124758518967432784659321125843967963712584,25,5.7
211,...5....1...74.53...6....9...1....4...326.......1..2...7.8......4..2...5.....532.,834592671912746538756318492621957843583264917497183256275839164349621785168475329,23,4.7
212,.6.....121.38..........67..4...97.6.9...1.4.....2.....87.9..6.1......29..5....3..,765439812193872546284156739428397165937615428516284973872943651341568297659721384,25,4.3
213,...83.9..7.6.5.......6.1.4.6.9.....3..1...5...3...........9.214...4.37...6.....9.,514832967786954132923671845679518423241367589835249671358796214192483756467125398,24,4.3
214,.9.......4..1.8..3.36........4.61..2..75...4.......3.66.59........4..295......1..,198673524452198673736254819984361752367582941521749386615927438873416295249835167,24,4.6
215,...56.73..3...4.8...9.8...6..4.7..6.7.....1....6.1....89.2....5.....6...4.58...1.,248569731631724589579183426314975862752638194986412357893241675127356948465897213,26,5.0
216,.6.1.........96....9.....23..1..4.96..8..7...5.....74...46..2.9.39.....7....7....,267153984483296175195748623371824596948567312526931748714685239639412857852379461,24,4.6
217,52..........9...2...983.....7.4...5....5.8..16.2...4...6..1.5..8.......4.....43..,524671893386945127719832645178463259943528761652197438467319582831256974295784316,23,4.2
218,....2..1....9....2.....73...8...1.5.2....974.46.8..............69.3....45....497.,946523817375918462128467395783241659251639748469875231814796523697352184532184976,24,4.8
219,1....9...567.........41...523.5...4...6..2.........1..68......9..5...2...1.6.8...,143759682567823491829416735231587946496132857758964123684275319975341268312698574,23,4.8
220,..9..1.4.......2..53.64........5..6.3...8..24..5..7..84..3...5.6.....9.2..1.7....,729831645164795283538642197812453769376189524945267318497326851683514972251978436,25,4.1
221,....6.....3.2....696...18325...9..6..4....57.2.7........4.5...8.....43...1.6.....,872963451431285796965471832583197264146328579297546183324759618659814327718632945,25,4.2
222,...7..2.6.3..4....9..1.......86...2..47..1..9.....5.34.1....9..4.5..63..2........,184739256736542891952168473398674125547321689621985734813457962475296318269813547,24,4.1
223,......8....68....1.2..4...6.3...6...1..5...6..9..835.7..1.9.2.8......73..........,413269875976835421825741396534976182187524963692183547361497258259618734748352619,23,4.2
224,45..2.........7...7..1....6...4....3...3.615..9...1.8.2...3...9.1.5..82..........,458623791162947538739185246521478963874396152693251487285734619317569824946812375,23,4.7
225,812..7..3......8.7.4...1....7.3.....35..4.....8.67...21.5...9......5...4...2..6..,812597463593426817647831259276389541359142786481675392125764938768953124934218675,25,4.4
226,...8..17.2...9...3..6..3..5.19.6...4....3.9....8...3..6....4......7.9...1.5....4.,953842176271695483486173295319567824762438951548921367697214538834759612125386749,24,5.0
227,.7....368...43...2.8......9..63.......38..7...9.712.......5..3...1.........6.72..,174529368659438172382176459716394825423865791598712643847251936261943587935687214,24,4.2
228,1..2...8..6...4........93......6....21....47....9....8.....2...74....5....365...1,175236984369874152482519367897461235216385479534927618651742893748193526923658741,22,4.9
229,25............9......3...1.6.4....52..7....9...2..43....1.8........5..38.7.16..4.,253718964718649523469325817634891752587236491192574386341982675926457138875163249,23,4.1
230,......1.......4.56.8..............69.9.87.34......5..8.7..1.....2.3.69.7..6..9.3.,469582173237194856581637294718243569695871342342965718973418625124356987856729431,24,4.4
231,9.6.3..8.42........87....19....5.....3.7..5..6.......8...3.5...8..129..4..2.8.9..,956431287421978365387562419794856123238714596615293748169345872873129654542687931,26,4.2
232,.....938.........7..782....3..4...7....95....1.6...5.26.1......2.3.8...5.7.2.61..,412579386839614257567823419358462971724951863196738542681395724243187695975246138,26,4.6
233,...........2.7.43.34.....928..35.......7..36.9...61...1...2...5....196..2.8......,789432156612975438345186792876354219521798364934261587193627845457819623268543971,25,4.2
234,.2....67..3...1..5...6.....7...4....1..5....9.53.8..2..649.3.......1.8......7....,921435678638721495547698132796342581182567349453189726864953217379216854215874963,23,4.9
235,..25..1..8........53....9....9..7..475...8..92...........8.5.7...7.24..3....9.28.,472539168896471352531682947369257814754318629218946735923865471687124593145793286,25,4.1
236,6..4......1.38.2........3.59.4...6...5...297...7.4.......9.......1.3..2..3...7...,673425189519386247482791365924873651358162974167549832246958713791634528835217496,23,4.4
237,..2..1....78.42...1..9...5..672.48.......7.......5..64........17....8.4..25...9..,652731498978542613134986257567214839349867125281359764896425371713698542425173986,25,4.7
238,56.........2...9.....2...5.4.5..7.8.2.9..5..7....4..9.....8..7....1......84.9..23,568419732742653918391278456435927681219865347876341295623584179957132864184796523,24,4.9
239,.....5..27...9..8.......6.72....8....67..3....43....95....72.4..........982.5....,418765932726391584359284617291548763567913428843627195635172849174839256982456371,23,4.5
240,..1.....5.9.2...3....7..6917.....4...1.48..2...2.5.3...8.......1....65....3...18.,371968245694215837258734691736192458915483726842657319587321964129846573463579182,25,4.7
241,9....5.8..2.3....4.1.........1..9..2...4..9.65..8...4.7..2..6...9.6....5.....8.1.,976145283825376194413982567341569872287413956569827341754291638198634725632758419,24,4.5
242,....85..7......6.2..43......2.1.6..94.9......6....24....19.3....3...78....7....5.,196285347385479612274361985728146539459738261613592478841953726532617894967824153,24,4.2
243,...9..8.7.9.7.........48....21.3.9..7..1.9.3...9....54.7...2..16....5.4....3.....,456923817298751463137648592821534976745169238369287154573492681612875349984316725,25,4.2
244,..3.5....5....9..2.9.1..86..89.75....513.62.............7.......4..61.7..3....4.9,123658794568749132794132865389275641451396287672814953917483526245961378836527419,26,5.4
245,.......6..83.6.9.11.....85..6..85......9......1....3.749.........1.7.2...2..5..7.,952318764783564921146297853369785412274931685815642397497126538531879246628453179,24,4.2
246,5.9.8...2....29.7........8.3..1.87....5....4.6.7........43.....7....2.318...5.6..,579483162418629573263571984342168795185937246697245318924316857756892431831754629,25,4.2
247,..6.1.........2..6.9.5...149........75....9.8..4.73...4.....7.2....8..3.1..6..8..,826314597541792386397568214912856473753241968684973125468139752279485631135627849,24,4.4
248,..9.......4.......52.4.1.6....3.2.8....69...37.......5.5.2..4...1...487.8.......6,179856342346927518528431967965372184481695723732148695657289431213564879894713256,24,4.3
249,5.14....6..7..92..28.1..7...7...3...1..64...24.8.9.........8.7.........5.5.......,591472386347869251286135749972583614135647892468291537624958173813724965759316428,24,4.2
250,.....7..8.....1.....9.6.24..4.3...87........51..8.5...5374...16..1...7...6.......,412937568658241379379568241245396187783124695196875423537482916821659734964713852,24,5.0
251,..3.28...1.....6..64....2.7.7...1..6.........8..275.....6.9.1..2...4.5...8.....9.,753628419129754683648319257975431826312986745864275931536892174297143568481567392,24,4.7
252,.....8....5..7.........3.523.....78.6....49...7....4.1...841...1....2..3.8..9....,461528397253179648897463152324915786618734925975286431732841569149652873586397214,23,4.3
253,.6.3..7...1.8.7..9.....2..1.37....2.4..76.9........4..2......786.......3..9..8...,864319752512847369793652841937485126428761935156293487241936578685174293379528614,24,4.3
254,....9..32...57.6....16.3...3.2..67..7.6.2918..........9..8............5.1.....3.7,675491832834572691291683574382156749746329185519748263927835416463217958158964327,25,4.3
255,.5....2.774...1..8.2....1....7.1..39.34..5......8.......5..7.......8.7..8...32..1,951348267746921358328756194687214539134695872592873416215467983463189725879532641,25,5.2
256,..5...4.6.67.....9.2...5......8..1.......4.....1.527..57.1.3....3..27.9.......63.,185239476367481259429765318293876145758314962641952783576193824834627591912548637,25,4.3
257,7..9....3.9...1.7..1.7.65....26....8..4...1...7...........48...2..5..9..8....9..7,726985413395421876418736529132654798584397162679812345957248631261573984843169257,24,4.2
